frame.time_epoch	frame.len	eth.src	eth.dst	ip.src	ip.dst	tcp.srcport	tcp.dstport	udp.srcport	udp.dstport	icmp.type	icmp.code	arp.opcode	arp.src.hw_mac	arp.src.proto_ipv4	arp.dst.hw_mac	arp.dst.proto_ipv4	ipv6.src	ipv6.dst
1622637143.682064000	394	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	121.50.17.14	50141	80											
1622637143.850798000	534	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	121.50.17.14	50151	80											
1622637143.967102000	394	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	121.50.17.14	50165	80											
1622637144.071691000	534	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	121.50.17.14	50177	80											
1622637145.684477000	423	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	101.79.244.192	50282	80											
1622637145.685761000	410	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	101.79.244.192	50281	80											
1622637145.744083000	415	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	101.79.244.192	50285	80											
1622637145.781146000	421	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	101.79.244.192	50288	80											
1622637145.781548000	418	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	101.79.244.192	50289	80											
1622637145.813662000	412	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	101.79.244.192	50293	80											
1622637145.816017000	415	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	101.79.244.192	50294	80											
1622637145.862996000	417	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	101.79.244.192	50298	80											
1622637145.894778000	411	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	101.79.244.192	50301	80											
1622637145.908731000	413	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	101.79.244.192	50302	80											
1622637145.932618000	429	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	101.79.244.192	50306	80											
1622637145.934278000	416	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	101.79.244.192	50307	80											
1622637145.954234000	415	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	101.79.244.192	50310	80											
1622637145.966725000	418	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	101.79.244.192	50312	80											
1622637145.997200000	422	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	101.79.244.192	50315	80											
1622637146.013653000	430	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	203.235.96.44	50316	80											
1622637146.029763000	414	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	101.79.244.192	50318	80											
1622637146.042597000	420	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	101.79.244.192	50320	80											
1622637146.053778000	418	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	101.79.244.192	50321	80											
1622637146.094251000	410	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	101.79.244.192	50324	80											
1622637146.288136000	394	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	121.50.17.14	50338	80											
1622637146.411577000	534	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	121.50.17.14	50343	80											
1622637146.571160000	394	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	121.50.17.14	50358	80											
1622637146.598359000	394	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	121.50.17.14	50359	80											
1622637146.607098000	394	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	121.50.17.14	50360	80											
1622637146.610677000	394	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	121.50.17.14	50361	80											
1622637146.702924000	528	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	121.50.17.14	50368	80											
1622637146.714870000	534	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	121.50.17.14	50372	80											
1622637146.731626000	534	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	121.50.17.14	50373	80											
1622637146.752403000	534	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	121.50.17.14	50375	80											
1622637146.843364000	644	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	121.50.17.14	50384	80											
1622637146.898894000	644	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	121.50.17.14	50390	80											
1622637146.934431000	932	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	121.50.17.14	50395	80											
1622637146.966906000	947	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	121.50.17.14	50398	80											
1622637147.030855000	813	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	121.50.17.14	50402	80											
1622637208.615818000	394	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	121.50.17.14	50696	80											
1622637208.707800000	394	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	121.50.17.14	50700	80											
1622637208.730932000	534	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	121.50.17.14	50702	80											
1622637209.115212000	534	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	121.50.17.14	50711	80											
1622637209.652233000	380	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	121.50.17.14	50730	80											
1622637209.771122000	634	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	121.50.17.14	50735	80											
1622637209.832877000	394	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	121.50.17.14	50738	80											
1622637209.918839000	634	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	121.50.17.14	50742	80											
1622637209.999475000	534	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	121.50.17.14	50745	80											
1622637210.070816000	888	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	121.50.17.14	50751	80											
1622637210.143879000	938	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	121.50.17.14	50754	80											
1622637210.171748000	804	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	121.50.17.14	50758	80											
1622637271.164478000	394	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	121.50.17.14	50900	80											
1622637271.165676000	394	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	121.50.17.14	50899	80											
1622637271.254097000	394	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	121.50.17.14	50905	80											
1622637271.344755000	648	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	121.50.17.14	50906	80											
1622637271.383606000	520	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	121.50.17.14	50907	80											
1622637271.529851000	617	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	121.50.17.14	50910	80											
1622637271.549995000	534	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	121.50.17.14	50913	80											
1622637271.564897000	534	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	121.50.17.14	50916	80											
1622637271.645131000	658	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	121.50.17.14	50919	80											
1622637271.736493000	648	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	121.50.17.14	50922	80											
1622637271.888039000	941	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	121.50.17.14	50926	80											
1622637271.942090000	956	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	121.50.17.14	50932	80											
1622637272.016264000	822	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	121.50.17.14	50935	80											
1622637333.321431000	394	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	121.50.17.14	51279	80											
1622637333.325008000	394	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	121.50.17.14	51280	80											
1622637938.805270000	357	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	117.18.232.240	51288	80											
1622638839.176206000	326	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	151.139.128.14	51296	80											
1622639480.234812000	403	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	211.115.106.72	51304	80											
1622639480.248288000	403	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	211.115.106.72	51304	80											
1622639480.255024000	403	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	211.115.106.72	51304	80											
1622639769.286623000	351	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	192.229.232.240	51312	80											
1622639769.343654000	281	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	104.18.21.226	51313	80											
1622642438.567635000	357	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	192.229.232.240	51343	80											
1622643080.249318000	403	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	211.115.106.80	51353	80											
1622643846.938937000	351	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	117.18.232.240	51363	80											
1622643846.982561000	281	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	104.18.21.226	51364	80											
1622643847.074807000	352	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	117.18.232.240	51365	80											
1622646039.608746000	357	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	211.239.236.25	51383	80											
1622646072.692112000	135	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	143.248.113.1	51385	80											
1622646405.774904000	283	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	184.27.173.220	51393	80											
1622646407.226855000	400	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	104.75.35.94	51394	80											
1622646407.226871000	1296	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	104.75.35.94	51394	80											
1622646407.284427000	393	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	20.189.118.208	51395	80											
1622646407.284445000	1296	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	20.189.118.208	51395	80											
1622646407.335540000	400	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	104.75.35.94	51396	80											
1622646407.335557000	1318	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	104.75.35.94	51396	80											
1622646407.342896000	393	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	20.189.118.208	51395	80											
1622646407.342935000	1318	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	20.189.118.208	51395	80											
1622646409.037713000	400	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	104.75.35.94	51397	80											
1622646409.037728000	1296	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	104.75.35.94	51397	80											
1622646409.044333000	393	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	20.189.118.208	51395	80											
1622646409.044347000	1296	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	20.189.118.208	51395	80											
1622646409.098146000	400	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	104.75.35.94	51398	80											
1622646409.098162000	1322	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	104.75.35.94	51398	80											
1622646409.108810000	393	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	20.189.118.208	51395	80											
1622646409.108825000	1322	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	20.189.118.208	51395	80											
1622646410.522089000	400	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	104.75.35.94	51399	80											
1622646410.522109000	1298	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	104.75.35.94	51399	80											
1622646410.529879000	393	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	20.189.118.208	51395	80											
1622646410.529894000	1298	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	20.189.118.208	51395	80											
1622646410.580615000	400	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	104.75.35.94	51400	80											
1622646410.580629000	1324	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	104.75.35.94	51400	80											
1622646410.588358000	393	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	20.189.118.208	51395	80											
1622646410.588374000	1324	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	20.189.118.208	51395	80											
1622646412.490884000	400	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	104.75.35.94	51402	80											
1622646412.490922000	1298	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	104.75.35.94	51402	80											
1622646412.498414000	393	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	20.189.118.208	51395	80											
1622646412.498432000	1298	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	20.189.118.208	51395	80											
1622646412.550414000	400	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	104.75.35.94	51403	80											
1622646412.550432000	1324	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	104.75.35.94	51403	80											
1622646412.558762000	393	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	20.189.118.208	51395	80											
1622646412.558777000	1324	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	20.189.118.208	51395	80											
1622646415.016701000	400	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	104.75.35.94	51405	80											
1622646415.016716000	1298	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	104.75.35.94	51405	80											
1622646415.023557000	393	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	20.189.118.208	51395	80											
1622646415.023574000	1298	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	20.189.118.208	51395	80											
1622646415.080211000	400	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	104.75.35.94	51406	80											
1622646415.080229000	1324	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	104.75.35.94	51406	80											
1622646415.087103000	393	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	20.189.118.208	51395	80											
1622646415.087119000	1324	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	20.189.118.208	51395	80											
1622646417.697204000	400	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	104.75.35.94	51407	80											
1622646417.697222000	1298	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	104.75.35.94	51407	80											
1622646417.705484000	393	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	20.189.118.208	51395	80											
1622646417.705500000	1298	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	20.189.118.208	51395	80											
1622646417.756742000	400	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	104.75.35.94	51408	80											
1622646417.756759000	1324	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	104.75.35.94	51408	80											
1622646417.765736000	393	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	20.189.118.208	51395	80											
1622646417.765754000	1324	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	20.189.118.208	51395	80											
1622646418.701090000	400	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	104.75.35.94	51409	80											
1622646418.701107000	1298	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	104.75.35.94	51409	80											
1622646418.708375000	393	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	20.189.118.208	51395	80											
1622646418.708392000	1298	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	20.189.118.208	51395	80											
1622646418.759624000	400	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	104.75.35.94	51410	80											
1622646418.759639000	1324	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	104.75.35.94	51410	80											
1622646418.767830000	393	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	20.189.118.208	51395	80											
1622646418.767845000	1324	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	20.189.118.208	51395	80											
1622646488.854847000	464	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	211.233.80.48	51415	80											
1622646489.190262000	305	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	211.233.80.48	51419	80											
1622646489.280308000	203	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	222.239.21.183	51423	80											
1622646489.407770000	222	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	222.239.21.183	51423	80											
1622646489.865716000	305	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	211.233.80.48	51427	80											
1622646489.913675000	203	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	222.239.21.183	51431	80											
1622646489.994709000	222	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	222.239.21.183	51431	80											
1622646490.048445000	222	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	222.239.21.183	51431	80											
1622646680.239923000	403	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	211.115.106.72	51434	80											
1622647207.834747000	197	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	117.52.156.25	51440	80											
1622647207.834813000	849	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	117.52.156.25	51440	80											
1622647840.165410000	351	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	13.107.4.50	51448	80											
1622647840.182037000	281	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	104.18.20.226	51449	80											
1622650280.237270000	403	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	211.115.106.77	51474	80											
1622650540.091778000	357	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	8.255.193.254	51481	80											
1622651440.553984000	351	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	8.253.181.249	51491	80											
1622651440.626562000	281	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	104.18.20.226	51492	80											
1622652435.559933000	251	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	192.168.0.1	51510	44100											
1622653241.002908000	326	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	151.139.128.14	51527	80											
1622653880.249721000	403	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	211.115.106.204	51532	80											
1622654168.175807000	357	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	192.229.232.240	51536	80											
1622655066.405088000	352	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	211.239.236.18	51547	80											
1622655146.053896000	351	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	211.239.236.18	51549	80											
1622655146.069006000	281	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	104.18.20.226	51550	80											
1622656874.971068000	135	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	143.248.113.1	51568	80											
1622656882.272470000	318	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	211.239.236.16	51576	80											
1622656882.280128000	318	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	211.239.236.16	51576	80											
1622656882.288234000	318	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	211.239.236.16	51576	80											
1622656882.299333000	318	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	211.239.236.16	51576	80											
1622656882.306059000	318	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	211.239.236.16	51576	80											
1622656882.315956000	318	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	211.239.236.16	51576	80											
1622657288.904290000	462	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	211.233.80.44	51590	80											
1622657289.189538000	305	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	211.233.80.44	51594	80											
1622657289.236912000	203	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	222.239.21.182	51598	80											
1622657289.411487000	222	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	222.239.21.182	51598	80											
1622657289.900667000	305	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	211.233.80.44	51602	80											
1622657289.941499000	203	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	222.239.21.182	51606	80											
1622657290.057348000	222	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	222.239.21.182	51606	80											
1622657290.074986000	222	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	222.239.21.182	51606	80											
1622657480.238773000	403	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	211.115.106.72	51608	80											
1622657768.444859000	357	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	211.239.236.18	51612	80											
1622658007.984071000	197	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	117.52.156.22	51613	80											
1622658007.984129000	849	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	117.52.156.22	51613	80											
1622659541.441442000	351	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	211.239.236.18	51630	80											
1622659541.459201000	281	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	104.18.21.226	51631	80											
1622660466.511110000	352	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	117.18.232.240	51642	80											
1622661080.238489000	403	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	211.115.106.73	51646	80											
1622661129.991733000	251	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	192.168.0.1	51649	44100											
1622661134.108984000	249	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	192.168.0.1	51652	44100											
1622661134.118567000	322	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	192.168.0.1	51653	44100											
1622661134.124202000	368	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	192.168.0.1	51654	44100											
1622661134.124218000	363	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	192.168.0.1	51654	44100											
1622661134.136594000	372	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	192.168.0.1	51655	44100											
1622661134.136610000	367	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	192.168.0.1	51655	44100											
1622661138.950334000	249	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	192.168.0.1	51656	44100											
1622661138.954146000	322	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	192.168.0.1	51657	44100											
1622661138.958982000	368	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	192.168.0.1	51658	44100											
1622661138.958998000	363	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	192.168.0.1	51658	44100											
1622661138.971655000	372	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	192.168.0.1	51659	44100											
1622661138.971677000	367	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	192.168.0.1	51659	44100											
1622661138.985731000	368	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	192.168.0.1	51660	44100											
1622661138.985760000	363	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	192.168.0.1	51660	44100											
1622661138.998314000	372	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	192.168.0.1	51661	44100											
1622661138.998328000	367	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	192.168.0.1	51661	44100											
1622661139.011510000	368	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	192.168.0.1	51662	44100											
1622661139.011530000	363	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	192.168.0.1	51662	44100											
1622661139.024241000	372	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	192.168.0.1	51663	44100											
1622661139.024263000	367	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	192.168.0.1	51663	44100											
1622661139.049407000	368	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	192.168.0.1	51664	44100											
1622661139.049472000	363	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	192.168.0.1	51664	44100											
1622661139.064772000	372	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	192.168.0.1	51665	44100											
1622661139.064854000	367	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	192.168.0.1	51665	44100											
1622661139.081044000	368	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	192.168.0.1	51666	44100											
1622661139.081121000	363	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	192.168.0.1	51666	44100											
1622661139.097024000	372	04:d4:c4:ae:ae:2c	70:5d:cc:da:13:9c	192.168.0.3	192.168.0.1	51667	44100											
